CustomerID,Name,Email,Phone,Date Joined,Country,Purchase Amount,Product Codes,Notes,Address,DOB,Gender,Membership,Feedback,Last Purchase Date,Subscription Plan,Preferred Contact,Last Login,IP Address,Promo Code,Loyalty Points,Account Status,Referral,Notes2,Weight,Height,Distance Travelled,Temperature,Volume
1056, Amy  garcia,stephanie84@hotmail.com,0953658647,2023.09.24,UK,116.42,B234,repeat customer,"USNS Moore, FPO AE 90023",10/2/1965,f,Platinum,null,24-Feb-25,basic,phone,4/12/2025 16:04,157.30.132.59,,140,Suspended,,,75.8 kg,68.5 inches,35.8 km,69.1 F,1.6 gallon
1099,Erica curtis ,williamsalex@hotmail.com,,5/4/2025,Usa,64.47,"D456,C345,A123",repeat customer,"8013 Webb Hollow, Jenkinsberg, MO 96199",28-09-1966,f,Gold,unsatisfied,6/18/2025,None,none,27-07-2025 04:36,invalid_ip,,,Active,Rebekah Singleton,check address,96.1 kg,1.66 m,10.8 km,18.8 C,2.42 gallon
1059," earl	  hamilton",meghan86@hotmail.com,001-737-077-0435x90852,29-10-2024,UK,120.62,A123,repeat customer,"0689 Mejia Overpass Suite 212, Lake Jennifertown, MT 07990",26.03.1964,m,Platinum,excellent,28-Aug-25,None,none,4/4/2025 2:49,89.56.120.168,,null,,umiller@gmail.com,?? missing phone,59.5 lbs,72.0 inches,11.0 miles,82.9 F,4.78 L
1059,  jennifer_mays  ,greensarah@yahoo.com,-3364,11-Dec-24,Usa,456.2,"A123,A123,D456",null,"5155 Kristina Valley Suite 687, East Andrewside, DC 44272",11/7/1983,,gold,happy,3/18/2025,Premium,e-mail,1/15/2025 14:41,209.78.57.49,,null,Suspended,Bobby Anderson,?? missing phone,59.6 kg,68.5 inches,34.0 miles,66.0 F,3.56 L
1050,"  raymond 	wilson",mcarroll@gmail.com,,9/15/2025,usa,142.85,B234,NA,"Unit 9723 Box 9865, DPO AP 83404",9/7/1963,f,Gold,neutral,24-Oct-24,,phone,1/27/2025 0:57,105.25.116.205,NULL,450,inactive,sevans@cain-castaneda.com,check address,97.0 lbs,157 cm,32.1 miles,20.3 C,3280 ml
1051,"  mitchel 	hess ",hstewart@may-bullock.com,843.643.5328x39392,7/4/2025,CAN,,"C345,B234",null,"99047 Chavez Pine, South Carla, IA 82210",5/30/1960,,Platinum,unsatisfied,1/15/2025,Basic,e-mail,6/19/2025 10:00,128.158.3.175,WELCOME20,-10,active,,check address,58500 g,1.68 m,15.2 miles,70.9 F,2.28 gallon
1092,"Misty_	welch ",jonesmichael@yahoo.com,669.882.3116x85231,2024.11.06,UK,211.06,"D456,B234",null,"6682 Jones Glens, Martinmouth, TX 55115",01.06.1972,M,gold,happy,8/12/2025,None,phn,8/7/2025 9:51,44.54.11.43,,-10,Active,Emily Rowe,NA,59.0 kg,59.8 inches,41.7 km,22.2 C,3.68 L
1071, Daniel campos ,patrickkennedy@sloan.com,(571)691-1184x585,9/2/2023,Usa,190.4,B234,null,"3621 Harris Mountains, Hoborough, OH 02460",7/7/2004,f,,excellent,28-02-2025,premium,none,20-08-2025 06:44,195.17.237.237,WELCOME20,,Active,oward@thomas-fleming.com,?? Needs follow-up,54.5 lbs,68.9 inches,19.0 miles,23.7 C,4.65 L
1003,"julie	  larsen",joelolsen@peterson.com,-5992,22-06-2025,UK,306.74,"A123,A123",NA,"22414 Mooney Mews, North Johnmouth, CA 45714",16-02-2007,F,None,happy,18-04-2025,None,,6/5/2025 5:27,invalid_ip,WELCOME20,300 pts,Suspended,,check address,53.6 lbs,187 cm,41.1 km,79.0 F,3480 ml
1018,"Jennifer	  gonzalez",franciscofarmer@gmail.com,+1-092-525-3892x03622,10/5/2022,Usa,189.28,D456,needs follow-up,"25867 Barbara Neck, Benjaminbury, SC 80626",29-04-1967,m,gold,unsatisfied,10-Feb-25,premium,phone,14-09-2025 14:06,199.86.109.203,SPRING50,null,inactive,,?? needs review,88.8 lbs,194 cm,7.3 miles,19.8 C,3390 ml
1057,  michele hill ,kathleen38@gmail.com,,6/20/2024,CAN,243.21,"A123,B234",,"3556 Villarreal Passage, Williamsbury, RI 74684",5/13/1988,,Platinum,satisfied,20-06-2025,Basic,email,1/14/2025 19:07,82.112.158.210,,N/A,inactive,,null,72000 g,1.84 m,39.2 km,22.9 C,1030 ml
1100,"robert	madden ",jodi07@gmail.com,415-869-3767x25088,2024.01.04,USA,262.41,C345,VIP,"24521 Mccoy Stravenue, West Gwendolyn, AK 51540",25-03-1961,,Platinum,neutral,1/3/2025,None,phn,18-02-2025 15:39,147.96.25.34,SUMMER2023,-10,Active,Nicole Graham,?? Needs follow-up,64700 g,59.1 inches,26.6 miles,77.0 F,2.31 gallon
1056,  John brown ,john50@wright.com,399-431-0191,8/9/2025,Uk,129.47,"D456,B234",first time buyer,"638 Thompson Mountain Suite 855, Wilsonchester, ND 74394",6/19/1993,F,Platinum,satisfied,22-09-2024,,email,3/8/2025 0:42,41.191.96.144,SAVE10,300 pts,,James Howard MD,NA,61.9 lbs,184 cm,26.9 km,81.1 F,1620 ml
1061,April_lewis,maxwelljustin@@yahoo.com,001-033-206-2725x48334,5-Jul-24,USA,241.99,"B234,D456",repeat customer,"57244 Amy Trail, Adamfurt, SC 93400",15-04-1971,M,gold,satisfied,4/10/2024,Premium,email,4/8/2025 12:42,141.231.124.142,SUMMER2023,,Inactive,alyssadaniels@hill-nunez.info,,63.0 kg,75.6 inches,48.5 miles,82.6 F,4.32 gallon
1020, Samuel  best ,bhouse@yahoo.com,(246)935-7967x28423,1-Dec-22,Uk,363.5,"D456,D456",null,"64165 Elaine Common Apt. 621, Lake Patrick, AR 81938",19.08.1998,M,silver,NA,14-04-2025,,e-mail,16-05-2025 11:19,115.8.215.205,NULL,-10,,,?? Needs follow-up,50.3 lbs,1.52 m,22.5 km,24.7 C,4860 ml
1028,jessica  brown,flemingaaron@holder.com,001-520-381-0518x80163,28-09-2022,Uk,261.07,C345,,"0822 Thomas Trail Suite 386, Hickmanview, CA 99399",26.06.1978,m,None,happy,25-Jul-25,Premium,email,4/3/2025 13:52,156.7.73.181,SPRING50,31,Suspended,Gerald Rangel,check address,62.5 kg,176 cm,5.2 miles,76.5 F,1.88 L
1034, kevin_rowe,henrykathleen@gmail.com,+1-719-057-8085x9845,25-10-2023,Uk,330.14,"C345,C345",VIP,"7413 Katherine Glen Suite 863, Ellisonberg, SD 16678",1/3/2002,F,gold,null,16-Mar-25,Premium,,7/9/2025 9:06,invalid_ip,FREE50,null,active,,first purchase,93900 g,185 cm,23.6 km,82.6 F,1.03 gallon
1024,"Justin	 wilson",nicolepotter@vincent-jackson.net,215-341-6245x719,13-Apr-24,usa,295.34,"D456,C345",VIP,"0842 Benson Gateway Apt. 645, New Jay, OR 76197",20.06.1983,,Gold,excellent,9/16/2024,basic,none,2/14/2025 4:42,84.199.117.145,,300 pts,inactive,,NA,69.4 kg,75.6 inches,16.0 miles,24.2 C,3750 ml
1070,Daniel moran,wneal@crane.org,545-780-5415,2024.10.05,usa,373.84,"B234,C345",repeat customer,"429 Castaneda Parks Apt. 195, New Bryan, CT 24280",17.04.2005,,silver,neutral,2/1/2025,Basic,,24-03-2025 11:55,176.83.9.159,SUMMER2023,224,active,Mindy Strickland,null,89700 g,163 cm,44.4 km,22.3 C,3960 ml
1007,  Danielle_delgado,taylor21@hull.biz,,2022.11.01,CAN,453.24,C345,late payment,"305 Garza Curve, Erinville, KS 53595",15.10.2006,m,gold,excellent,8/2/2025,Basic,e-mail,7/8/2025 19:20,64.16.177.103,SAVE10,155,Inactive,gonzalesmichael@wade.org,?? needs review,63100 g,67.7 inches,22.8 miles,68.9 F,1410 ml
1063, Sara_james,lisa63@dunn.com,530.986.2170x16092,29-05-2025,Usa,268.6,"B234,C345,C345",,"44697 Daniel Prairie, Morrisshire, KY 52604",11/12/1968,M,Silver,neutral,5/12/2024,,e-mail,6/6/2025 22:48,114.219.103.255,SUMMER2023,,inactive,angelamiller@pena.biz,null,78700 g,1.78 m,8.4 km,80.2 F,1.44 gallon
1001,george_rojas  ,joe47@hotmail.com,004.983.8956,2025.01.08,uSa,493.22,A123,null,"543 Ashley Forks Apt. 540, East Ryanview, VA 19976",10.09.1969,m,silver,satisfied,6-Oct-24,basic,phn,5/28/2025 17:39,124.183.94.39,NULL,39,,Miguel Newman,NA,86.2 lbs,59.4 inches,22.5 miles,20.5 C,4.99 gallon
1053,William_house ,carmen18@hotmail.com,225.167.3805,2025.01.19,CAN,322.52,B234,first time buyer,"4897 Brown Extensions Suite 170, New Ashley, OK 28852",7/5/1983,F,Silver,satisfied,16-Feb-25,Basic,,3/29/2025 17:16,129.82.57.199,,N/A,Inactive,Jane Patton,?? needs review,71700 g,67.7 inches,20.8 miles,23.6 C,2.85 gallon
1092,  Robert_west,frazierthomas@yahoo.com,321-953-5454,2/16/2025,Usa,378.99,A123,null,"488 Mary Dam, North Natalie, MT 08237",12/3/1965,,Gold,unsatisfied,8/4/2025,None,e-mail,9/12/2025 23:47,141.233.207.84,WELCOME20,300 pts,inactive,josephgreer@long.com,first purchase,84800 g,70.5 inches,5.3 km,84.0 F,4.69 L
1014," Edward	  buchanan ",justinholmes@yahoo.com,,7/23/2025,USA,453.56,A123,first time buyer,"PSC 8577, Box 5080, APO AP 89633",5/5/1999,M,silver,null,25-Aug-25,Premium,none,9/7/2025 12:59,210.140.0.158,,null,Suspended,tracy40@gmail.com,first purchase,51.2 lbs,1.54 m,16.8 km,71.2 F,1.4 gallon
1010," katherine_	larson",sandra80@cantu.com,-1630,1-Dec-24,Usa,324.24,B234,NA,"91837 Green View, Smithshire, IA 47614",10/15/1960,M,gold,happy,9/3/2025,None,phn,7/10/2025 6:31,32.15.32.4,SAVE10,300 pts,,matthewhoward@banks-smith.com,?? missing phone,86900 g,155 cm,11.7 miles,75.6 F,4.11 L
1071,  Crystal  vega  ,yshannon@hotmail.com,960-403-5720,7/8/2024,Uk,456.66,B234,needs follow-up,"674 Brittany Dale, West Tiffany, NY 72676",24.03.1995,F,Silver,null,2/8/2025,basic,phn,9/8/2025 3:14,28.254.183.55,SUMMER2023,N/A,Suspended,sbowman@pearson.org,first purchase,81.0 lbs,67.7 inches,26.3 miles,20.5 C,3760 ml
1030,heather  navarro  ,mccoycraig@johnson.org,3232993963,12/28/2023,UK,56.16,B234,needs follow-up,"214 Paula Gardens, Taramouth, FL 33781",11/2/1991,,Platinum,neutral,6/2/2025,premium,email,22-01-2025 09:55,187.151.209.82,SAVE10,256,active,mikegarcia@yahoo.com,,96.8 kg,76.4 inches,29.5 km,81.5 F,4740 ml
1071," lindsey	_sharp  ",riveracynthia@gmail.com,852.074.9724,6/26/2023,USA,257.4,"C345,C345,C345",repeat customer,"94686 Diaz Manor Suite 887, Brownberg, MN 44752",25.09.1966,M,silver,neutral,15-Jul-25,premium,phone,7/4/2025 4:42,invalid_ip,,N/A,inactive,Ruth Harrington,?? missing phone,59800 g,1.86 m,10.1 km,70.7 F,2.93 L
1053, kimberly_davis  ,currycharles@yahoo.com,717.443.2039x5362,2024.03.08,usa,412.63,A123,first time buyer,"13063 Martinez Key, Davidville, OH 78300",27.07.1990,,gold,happy,21-Sep-24,None,,17-05-2025 12:27,172.150.132.80,,null,Suspended,Jennifer Smith,,91200 g,167 cm,15.2 miles,18.3 C,2320 ml
1099,  elizabeth becker ,christopher50@roberts.com,781-717-7936x687,26-07-2024,CAN,96.56,D456,repeat customer,"016 Drew Burgs, East Aprilfort, LA 29204",2/6/1979,f,Platinum,happy,6/12/2024,None,phn,16-03-2025 15:59,199.223.226.143,SAVE10,-10,,,first purchase,85.4 kg,63.4 inches,42.1 km,24.5 C,2.9 L
1082,randy  abbott  ,angela33@@gmail.com,(673)862-3481x7596,25-Jun-24,CAN,357.89,D456,first time buyer,"8587 Maria Ford, Mikemouth, ME 27216",05.09.2005,M,Platinum,neutral,31-07-2025,None,none,7/8/2025 1:22,178.82.91.7,SUMMER2023,188,,,NA,96.7 lbs,195 cm,17.8 km,24.4 C,2.78 gallon
1086, Justin long,jennifermoore@hotmail.com,8552080211,2025.04.17,Usa,415.98,"B234,A123",,"607 Ramsey Passage Suite 345, Watkinsmouth, ND 98902",24.04.2004,f,,NA,19-03-2025,basic,none,4/24/2025 6:56,63.40.27.76,SAVE10,300 pts,Active,,?? Needs follow-up,78200 g,1.69 m,42.2 miles,82.9 F,1480 ml
1046,Mark_cole ,aliciacontreras@gmail.com,+1-473-911-6404x9044,3-Aug-24,USA,295.14,"C345,D456,C345",null,"50320 Mark Ports Suite 301, New Matthew, CO 50537",18.10.1978,F,gold,neutral,31-08-2025,Premium,,6/3/2025 21:14,invalid_ip,WELCOME20,null,Active,stacy22@schultz.com,?? Needs follow-up,82.7 kg,77.2 inches,37.6 miles,68.7 F,2.97 gallon
1073, Cody harris,xparsons@hunt-eaton.info,8703320555,1/10/2023,Uk,282.82,D456,first time buyer,"897 Munoz Row, Gilbertburgh, WV 35141",6/12/1959,m,None,satisfied,18-07-2025,Basic,,4/4/2025 3:19,121.225.81.175,NULL,300 pts,Inactive,derekfuller@robinson.com,?? Needs follow-up,92100 g,1.96 m,41.8 miles,64.4 F,580 ml
1033,jamie_lewis,steven03@perry-mueller.com,753.735.9681x088,10/7/2023,UK,369.23,"D456,D456",late payment,"226 Dylan Trail Apt. 075, South John, SD 24642",9/17/1991,m,gold,NA,12-Sep-25,None,,3/6/2025 13:59,193.75.95.32,NULL,N/A,Active,deanna55@armstrong.com,?? missing phone,83.3 kg,65.4 inches,39.5 miles,65.5 F,2.19 gallon
1014,  raymond_ramirez ,john28@gmail.com,416.124.5180x97001,2025.05.06,USA,230.72,C345,repeat customer,"1473 Santana Track, Hansenbury, MA 59062",8/29/2000,M,silver,NA,7/15/2025,None,phone,8/20/2025 8:49,36.98.15.185,,-10,,krystalharris@hotmail.com,?? needs review,73500 g,78.3 inches,49.2 km,81.7 F,2310 ml
1031, benjamin dudley,thomas99@@gmail.com,553-528-1708,2024.09.03,Uk,166.33,B234,first time buyer,"4213 Stone Views, East Sandra, SC 40184",3/25/1976,M,silver,neutral,5/1/2025,Premium,e-mail,22-03-2025 20:10,164.210.71.28,FREE50,,Active,jamestina@hotmail.com,?? Needs follow-up,52300 g,163 cm,41.1 km,24.1 C,2.93 gallon
1060,  ethan_harmon  ,zachary56@hotmail.com,(421)045-9339,26-07-2023,uSa,,A123,repeat customer,"939 Valenzuela Lock, South Melissa, HI 72949",5/21/2001,m,Platinum,neutral,18-01-2025,premium,none,7/9/2025 23:40,invalid_ip,SUMMER2023,300 pts,,,?? needs review,57.5 kg,2.0 m,15.8 miles,26.9 C,0.94 gallon
1030,  Marissa  swanson ,adam59@alvarado-roberts.info,172.263.9644x78293,2023.12.28,Uk,335.81,A123,null,"PSC 0810, Box 3224, APO AE 10154",1/25/1980,m,silver,happy,2-Oct-24,,phone,2/26/2025 20:31,215.239.211.68,SPRING50,N/A,Suspended,bushhunter@porter-martinez.com,,74800 g,67.3 inches,21.9 km,69.8 F,1.48 L
1088, Patrick_house  ,hansonjustin@hayes-allen.com,657.519.3422x8963,6-Oct-22,usa,70.76,B234,null,"17379 White Haven, Matthewton, DE 05096",6/8/1966,f,Silver,happy,3/9/2025,premium,phone,31-01-2025 09:42,99.98.71.7,FREE50,N/A,active,Nicole Smith,,98.4 lbs,1.61 m,8.0 miles,73.4 F,3.67 gallon
1057, lisa  bryan ,eileen89@hunt-ball.com,-9499,28-Nov-24,usa,130.76,"D456,C345",VIP,"PSC 9035, Box 2798, APO AE 64236",7/16/1992,f,Platinum,neutral,3-Jul-25,,phone,3/27/2025 3:55,145.236.0.59,SAVE10,null,,lawrencemccormick@hotmail.com,check address,69900 g,1.7 m,24.4 miles,66.4 F,2.25 gallon
1100, Ronnie  myers  ,susan26@obrien.net,8087665630,31-Jul-24,uSa,316.95,"B234,A123,A123",repeat customer,"7832 Jonathan Brook, New Kimberly, HI 99398",30-12-1993,F,silver,happy,18-Feb-25,Basic,none,1/12/2025 10:00,170.174.174.35,SPRING50,-10,Active,Patrick Rhodes,,58400 g,1.54 m,8.8 miles,22.6 C,2.22 gallon
1003,  Aaron king,dmoss@gmail.com,,25-Dec-22,UK,488.43,"C345,C345",null,"USCGC Sweeney, FPO AP 70783",12/27/1969,,None,null,8/17/2025,None,email,6/22/2025 13:53,161.236.227.97,NULL,,inactive,,?? missing phone,90.6 kg,1.96 m,7.0 miles,28.0 C,4350 ml
1081,  Kayla_smith,bobbyclark@gmail.com,6093938211,2024.05.20,Uk,267.25,"C345,B234",first time buyer,"01477 Cruz Ramp Apt. 199, Michellemouth, NH 81115",8/25/1963,m,Platinum,happy,19-02-2025,,phone,7/4/2025 12:47,96.46.253.123,SAVE10,307,Active,,?? Needs follow-up,57.6 kg,192 cm,42.8 km,19.5 C,3.79 L
1001,"Latasha  	clark",sarah37@yahoo.com,001-113-442-2009,2023.09.04,Usa,398.05,C345,NA,"36253 Paul Fort Suite 479, New Sarah, NY 14166",1/5/2004,f,Silver,NA,24-01-2025,,phone,8/7/2025 9:35,35.154.247.28,NULL,270,Inactive,sean02@michael.com,NA,68.1 lbs,75.2 inches,22.5 miles,29.6 C,3070 ml
1093, jason  johnson  ,danielfarmer@@marshall.com,(162)731-1447,2024.11.15,Usa,194.95,A123,,"6562 Craig Garden Suite 521, North Amandaport, NJ 13720",31-08-1963,,Silver,happy,28-Sep-24,,phone,15-06-2025 16:46,96.203.52.231,NULL,318,Inactive,,?? missing phone,65.6 lbs,185 cm,43.8 miles,27.9 C,4.12 L
1031," Charles  	king ",morganperez@rodriguez-conley.org,676.028.5505,2024.09.05,uSa,195.7,"D456,D456",needs follow-up,"514 Christina Ridges Apt. 656, West Carolynburgh, UT 09671",4/19/1980,M,None,null,30-Jun-25,None,email,3/21/2025 5:52,157.106.180.248,FREE50,437,Inactive,matthewdelacruz@woods-dickerson.com,null,81800 g,70.1 inches,39.0 km,64.9 F,2.07 L
1010,"Erin	 chavez",brooksjames@gmail.com,(444)514-6524,2024.03.19,CAN,,D456,first time buyer,"120 Antonio Cove Suite 513, Sierraburgh, WV 29013",5/12/1967,m,None,excellent,15-12-2024,basic,,18-04-2025 06:17,36.114.63.211,SAVE10,,Inactive,Daniel Richards,first purchase,83100 g,1.78 m,33.8 miles,28.0 C,0.85 L
1096,  keith_castillo,justin60@hotmail.com,997.995.5696,12-Jun-25,Usa,94.08,"B234,B234,C345",,"4246 Ortiz Shores Apt. 112, Mooneyfurt, TN 30678",11/16/1963,M,Gold,null,27-09-2024,basic,,4/4/2025 18:15,57.161.139.12,SUMMER2023,null,Inactive,hollowaywilliam@spence.org,,64.7 lbs,64.6 inches,46.9 miles,23.9 C,2.96 L
1069,  Jason  miller  ,zmyers@hotmail.com,001-934-983-3249x9279,8/5/2023,usa,,D456,,"Unit 8661 Box 1895, DPO AA 92742",10/27/1963,m,Gold,NA,8/8/2025,premium,e-mail,4/12/2025 0:30,160.122.197.133,NULL,null,,Michael Jackson,?? missing phone,99.3 kg,1.8 m,45.9 km,18.7 C,4.95 L
1086,  thomas  roberson  ,johnsondenise@briggs-brady.com,001-912-810-5382x1721,12-Apr-23,CAN,,D456,NA,"057 Morgan Walks Apt. 177, New Cindy, OK 05388",25.08.1996,m,gold,NA,25-12-2024,Basic,e-mail,1/1/2025 14:09,90.13.246.148,SAVE10,,active,Joseph Matthews DDS,?? Needs follow-up,94.0 kg,78.0 inches,31.5 km,65.3 F,4890 ml
1024,"michel le	sims",randykelley@yahoo.com,598.358.6761x99709,9/19/2022,UK,225.48,"D456,D456",,"52777 Smith Divide Suite 958, North Dominiqueburgh, VT 93232",28.09.1962,f,Platinum,excellent,19-Aug-25,basic,none,9/9/2025 20:47,75.238.144.31,FREE50,N/A,Suspended,Christopher Brown,first purchase,66.6 kg,64.6 inches,22.4 km,28.9 C,1.69 gallon
1044,  Amy  lee ,taylor46@yahoo.com,3154046276,2024.10.30,CAN,,"A123,A123",VIP,"12386 Joshua Trace Apt. 315, Johnnyberg, ME 68638",13.06.1995,,silver,happy,8/3/2025,premium,none,2/6/2025 5:58,87.231.141.32,WELCOME20,346,Active,zjackson@white-jones.com,,95.1 lbs,1.76 m,26.8 km,25.7 C,3710 ml
1066,carol_diaz,smithrebecca@hunter-caldwell.net,534.834.3658x662,10/14/2023,Usa,195.68,"C345,C345,C345",VIP,"92413 Amy Crescent, Melissafurt, MT 03088",9/22/1990,M,Platinum,NA,13-Oct-24,Premium,phn,24-08-2025 19:32,81.8.118.190,WELCOME20,,Inactive,breannaespinoza@gregory-vargas.org,NA,62000 g,1.69 m,25.9 km,84.7 F,0.55 gallon
1033,  james williams ,lisaadams@brown-lewis.org,(426)288-5468x009,2022.09.28,uSa,51.13,"B234,A123",null,"955 Davis Roads, Morrisland, AL 21860",06.07.1990,f,Gold,null,31-Jul-25,Premium,none,5/5/2025 14:29,154.91.179.175,SPRING50,-10,Active,,,69.8 lbs,198 cm,32.8 miles,73.9 F,3.65 gallon
1088,"  Victoria  	olson  ",levysamuel@@gmail.com,4721811321,30-Jul-23,uSa,232.43,"C345,A123",NA,"42560 James Lodge Apt. 028, Joshuamouth, AZ 55192",11/5/1994,m,Gold,excellent,11/2/2024,premium,none,1/29/2025 9:51,159.97.130.30,SAVE10,,Inactive,,first purchase,73.1 lbs,62.6 inches,45.4 miles,65.3 F,4.32 gallon
1041,  andrew  ramsey  ,rebekah89@hotmail.com,975-066-1316,12-Nov-23,Usa,257.33,"C345,A123",first time buyer,"910 Shannon Squares Apt. 912, New Gina, NV 30575",11.05.2007,M,Silver,happy,9/28/2024,Basic,,29-08-2025 13:50,56.125.233.176,SPRING50,-10,active,Christopher Anderson,NA,59.2 lbs,69.7 inches,38.9 miles,78.1 F,3.11 L
1030,  Cody_johnson ,alexander00@davis.com,133.213.2774,5-Feb-23,usa,339.19,"C345,A123,C345",VIP,"51679 Pedro Hollow, Pricetown, MN 52211",10/26/1973,M,gold,happy,20-05-2025,Premium,,5/4/2025 1:35,216.90.180.191,SPRING50,423,active,,,94.0 lbs,198 cm,10.2 km,29.5 C,1.8 gallon
1022,rebecca_shelton,jdelgado@hotmail.com,(008)694-5773x5797,12-Jan-23,uSa,202.65,A123,VIP,"89575 Samantha Trace Suite 316, North Jasmineland, CT 43445",11/8/1974,f,,satisfied,9/12/2025,None,phone,2/1/2025 12:49,3.131.160.105,SPRING50,null,Suspended,Michael Colon,first purchase,54.3 kg,1.81 m,41.1 km,85.5 F,1.91 L
1043, leah  krause,jason14@buckley-dawson.com,6555123219,1/22/2023,uSa,,"B234,A123,C345",null,"3120 Harris Park Apt. 923, North Samantha, NM 29653",23.02.1963,M,Silver,satisfied,19-11-2024,,e-mail,5/15/2025 5:07,213.75.5.222,WELCOME20,160,Inactive,Jason Farley,NA,92.0 lbs,59.4 inches,39.3 km,78.1 F,3.06 gallon
1033,  trevor_king  ,brian89@mendoza.com,001-862-838-8750x765,2024.11.19,Usa,51.44,"D456,C345,A123",repeat customer,"954 Mullins Haven Suite 079, East Dawn, WY 26018",9/5/2007,m,None,neutral,25-03-2025,,none,20-06-2025 14:47,116.52.110.5,NULL,300 pts,inactive,georgekelly@palmer-harris.info,?? missing phone,60.0 kg,159 cm,14.5 miles,77.5 F,0.75 gallon
1071,alyssa_hernandez,kdyer@sandoval-anthony.com,001-054-370-7508,10-Aug-24,usa,91.3,"B234,B234",,"367 Brian Road Suite 655, Matthewstad, MA 31488",24-12-1979,m,None,null,22-07-2025,Premium,email,7/17/2025 11:41,77.20.31.52,FREE50,96,Inactive,,NA,67200 g,68.5 inches,49.6 miles,65.3 F,3.3 gallon
1070,"paul	white ",marshalltheresa@yahoo.com,,31-05-2025,CAN,239.03,B234,needs follow-up,"59726 Chelsea Hills Apt. 195, West Ronald, KY 51535",1/8/1995,M,Platinum,satisfied,25-Aug-25,None,none,1/4/2025 19:44,162.47.71.145,SPRING50,null,Active,travis85@gmail.com,?? Needs follow-up,74.0 lbs,60.6 inches,29.0 miles,26.9 C,1.5 L
1054, Cheryl  rodriguez,nancycole@walker.info,5509099131,6/6/2025,uSa,341.45,"D456,D456",late payment,"PSC 1139, Box 4307, APO AP 88930",2/5/1976,F,silver,unsatisfied,6/24/2025,premium,e-mail,2/1/2025 13:48,10.248.5.14,SPRING50,N/A,,,first purchase,75.9 kg,1.8 m,36.1 km,80.1 F,3.1 gallon
1082,  krystal_conner ,robinsonjessica@bailey.com,4260606712,11-Nov-23,uSa,379.74,"C345,C345,C345",late payment,"495 Lawrence Trail Apt. 026, Port Stephen, ID 63101",8/17/1976,,Gold,null,1/12/2024,Premium,none,5/12/2025 11:58,194.9.14.198,SUMMER2023,300 pts,Suspended,Joseph Reyes,?? needs review,81.4 kg,76.0 inches,20.0 km,28.2 C,4.46 gallon
1016,"Matthew  	young",linda75@hotmail.com,-2488,12/3/2024,Usa,63.87,"D456,C345,D456",repeat customer,"75741 Steele Village, Bradyburgh, OK 49844",08.01.1965,F,Silver,satisfied,8/24/2025,basic,,8/19/2025 17:51,6.167.134.243,WELCOME20,null,,brianna10@jackson.com,,73.9 lbs,164 cm,43.3 miles,21.7 C,4.28 gallon
1041," Connie	_lucas",toddperry@yahoo.com,,22-Aug-25,Usa,445.07,"C345,A123,C345",needs follow-up,"46268 Whitehead Circles, New Alisha, IN 98027",26.05.1975,f,Silver,null,5/5/2025,,email,7/11/2025 8:30,invalid_ip,SUMMER2023,-10,inactive,,NA,78.9 kg,154 cm,29.8 miles,23.0 C,3.18 gallon
1051, mario barr,ihammond@scott.com,,5/18/2025,Uk,410.4,A123,,"168 Bell Tunnel, Kylechester, MI 36684",7/29/1975,f,gold,excellent,6/9/2025,premium,phn,3/12/2025 22:04,177.144.10.232,SUMMER2023,,Active,Jeffrey Schultz,?? missing phone,59.9 lbs,1.55 m,46.2 miles,21.3 C,1440 ml
1039, david_davis,nhartman@lawson.org,001-827-721-0341x495,30-Jan-25,uSa,457.52,"B234,A123",,"9426 Kimberly Corners Suite 034, New Lisaland, MO 08199",09.06.1969,f,silver,neutral,1/21/2025,,phone,20-08-2025 10:52,157.236.199.68,,N/A,active,smithdonna@yahoo.com,?? Needs follow-up,60.9 kg,1.66 m,36.5 miles,18.5 C,3480 ml
1077,"lind say	li  ",seanedwards@hotmail.com,944-764-9164x3466,3/16/2023,CAN,431.23,"B234,D456",repeat customer,"85799 Jesus Branch Suite 860, Timothyshire, OK 95691",11.06.1963,F,gold,NA,23-May-25,Basic,,8/12/2025 11:48,33.159.101.135,SUMMER2023,-10,Inactive,,,68.0 kg,1.5 m,26.0 miles,20.5 C,4090 ml
1063,  george_berger ,amanda78@gmail.com,,2025.04.07,USA,248.01,"B234,A123",,"USCGC Shields, FPO AA 17619",3/10/1978,f,Silver,null,21-Apr-25,,e-mail,2/17/2025 15:11,48.230.59.184,SAVE10,null,active,,check address,50500 g,1.89 m,22.1 km,18.4 C,4.95 L
1025,  timothy duffy ,williamcrawford@gmail.com,191.888.2132,2022.10.27,UK,125.08,"B234,C345,C345",NA,"4536 Garcia Plains, Jessicaberg, DC 79606",16.04.1987,M,Silver,happy,3/15/2025,Premium,phn,4/11/2025 1:47,39.71.40.199,WELCOME20,13,Inactive,,null,94.1 lbs,1.84 m,48.4 miles,26.6 C,4.68 L
1098,  jonathan miller ,amandastone@@page-wade.com,001-645-275-1394,21-Aug-25,usa,481.48,"C345,D456,D456",null,"0265 Laura Route Apt. 108, New Dianeview, ME 91127",4/4/1986,,Gold,happy,8/28/2025,premium,none,8/6/2025 19:27,79.53.88.131,,null,active,Cameron Johnson,,57300 g,1.51 m,9.5 km,28.0 C,2790 ml
